Case_ID,Detection_Date,Region,Revenue_Stream,Fraud_Type,Is_Fraud_Confirmed,Detection_Time_Hours,Resolution_Time_Hours,Revenue_Loss_USD,Revenue_At_Risk_USD,Analyst_ID,Fraud_Prevented_USD
FRAUD1849,2023-02-26 15:00:29,Africa,Interconnect,Wangiri,1,2.4,24.9,174.44,144.42,13,0.0
FRAUD1850,2023-07-13 04:03:46,Asia,Prepaid Voice,Wangiri,1,11.9,6.6,178.71,98.66,6,0.0
FRAUD1851,2023-02-05 23:31:44,Americas,Postpaid Voice,International Revenue Share Fraud,0,3.8,53.6,131.14,218.83,8,218.83
FRAUD1852,2023-07-27 23:11:28,Asia,Postpaid Voice,CLI Spoofing,1,14.1,67.7,33.19,70.5,3,0.0
FRAUD1853,2023-08-09 07:29:56,Europe,Postpaid Voice,Subscription Fraud,1,15.3,33.5,38.9,100.05,7,0.0
FRAUD1854,2023-12-28 08:42:59,Europe,Postpaid Voice,CLI Spoofing,1,32.4,2.5,161.63,176.01,4,0.0
FRAUD1855,2023-01-09 15:16:08,Americas,Postpaid Voice,Subscription Fraud,1,16.1,31.2,122.33,543.93,8,0.0
FRAUD1856,2023-05-24 21:53:06,Europe,Prepaid Voice,CLI Spoofing,0,0.8,59.4,147.12,216.94,9,216.94
FRAUD1857,2023-07-21 17:58:35,Americas,Postpaid Data,International Revenue Share Fraud,1,2.3,24.0,155.59,427.28,11,0.0
FRAUD1858,2023-09-21 05:36:07,Europe,Postpaid Data,Subscription Fraud,1,64.3,35.3,69.44,178.49,1,0.0
FRAUD1859,2023-10-19 13:37:50,Asia,Postpaid Data,Wangiri,1,25.2,22.8,116.89,166.13,6,0.0
FRAUD1860,2023-03-21 21:30:51,Europe,Interconnect,International Revenue Share Fraud,1,1.1,26.1,77.49,135.46,13,0.0
FRAUD1861,2023-06-14 23:32:59,Africa,Interconnect,International Revenue Share Fraud,1,17.4,14.6,135.79,265.34,6,0.0
FRAUD1862,2023-08-24 03:37:48,Asia,Interconnect,International Revenue Share Fraud,1,25.4,38.8,38.16,258.85,11,0.0
FRAUD1863,2023-01-31 15:37:21,Europe,Prepaid Voice,CLI Spoofing,1,18.7,15.7,164.27,110.73,12,0.0
FRAUD1864,2023-04-27 05:05:36,Americas,Prepaid Data,Subscription Fraud,1,0.2,4.5,144.6,428.57,10,0.0
FRAUD1865,2023-08-03 22:22:03,Europe,Prepaid Data,Wangiri,1,3.7,33.0,86.94,154.82,11,0.0
FRAUD1866,2023-03-29 19:00:47,Europe,Postpaid Voice,Wangiri,1,7.6,25.4,202.31,194.83,8,0.0
FRAUD1867,2023-03-03 08:27:47,Europe,Interconnect,International Revenue Share Fraud,1,14.9,11.2,28.1,211.61,3,0.0
FRAUD1868,2023-08-19 05:49:34,Europe,Prepaid Voice,International Revenue Share Fraud,1,17.9,20.2,141.84,156.0,10,0.0
FRAUD1869,2023-09-18 10:13:08,Europe,Postpaid Voice,International Revenue Share Fraud,1,2.5,4.9,52.83,197.81,12,0.0
FRAUD1870,2023-04-26 06:01:47,Americas,Prepaid Voice,Wangiri,0,14.7,10.5,64.65,321.3,10,321.3
FRAUD1871,2023-04-25 00:59:25,Asia,Postpaid Data,CLI Spoofing,1,5.5,3.7,33.24,160.03,10,0.0
FRAUD1872,2023-10-07 06:16:01,Americas,Prepaid Data,Simbox,1,2.9,99.7,79.69,86.38,14,0.0
FRAUD1873,2023-03-11 08:44:27,Africa,Postpaid Voice,Wangiri,1,18.1,26.2,255.85,188.27,9,0.0
FRAUD1874,2023-09-05 18:02:56,Europe,Interconnect,Subscription Fraud,1,29.6,0.3,113.46,85.17,12,0.0
FRAUD1875,2023-03-27 06:39:48,Asia,Interconnect,Simbox,0,1.1,48.8,118.7,70.02,3,70.02
FRAUD1876,2023-04-24 15:34:43,Asia,Postpaid Voice,Simbox,1,5.1,9.9,126.84,205.02,2,0.0
FRAUD1877,2023-08-24 08:02:03,Europe,Prepaid Data,International Revenue Share Fraud,1,6.8,6.6,178.33,159.05,1,0.0
FRAUD1878,2023-06-13 06:49:35,Asia,Postpaid Voice,Subscription Fraud,1,24.3,6.2,35.96,353.38,10,0.0
FRAUD1879,2023-06-08 22:23:32,Europe,Postpaid Voice,CLI Spoofing,0,27.3,1.0,41.95,164.85,3,164.85
FRAUD1880,2023-02-09 08:19:47,Asia,Postpaid Data,Wangiri,0,11.6,15.2,209.15,129.22,5,129.22
FRAUD1881,2023-09-23 00:22:25,Americas,Postpaid Data,International Revenue Share Fraud,1,0.4,0.9,103.94,193.38,4,0.0
FRAUD1882,2023-03-20 20:34:45,Europe,Prepaid Voice,International Revenue Share Fraud,0,20.7,19.1,67.14,93.09,1,93.09
FRAUD1883,2023-10-21 11:56:18,Africa,Interconnect,Subscription Fraud,1,1.0,29.0,30.48,454.51,5,0.0
FRAUD1884,2023-07-15 04:27:21,Asia,Prepaid Data,International Revenue Share Fraud,1,7.2,7.4,293.24,293.41,12,0.0
FRAUD1885,2023-01-15 09:13:21,Africa,Postpaid Voice,CLI Spoofing,0,2.8,18.6,26.71,112.23,7,112.23
FRAUD1886,2023-10-17 13:05:17,Europe,Prepaid Voice,Wangiri,0,19.9,20.7,78.86,143.38,8,143.38
FRAUD1887,2023-03-11 15:12:46,Europe,Prepaid Data,Wangiri,1,10.4,13.1,42.08,75.07,14,0.0
FRAUD1888,2023-11-13 00:06:20,Europe,Postpaid Voice,Subscription Fraud,0,9.8,40.6,65.14,251.68,14,251.68
FRAUD1889,2023-12-15 13:16:20,Europe,Postpaid Data,Simbox,0,16.6,47.7,174.41,357.89,7,357.89
FRAUD1890,2023-06-01 03:58:33,Americas,Prepaid Voice,Subscription Fraud,1,14.9,1.4,163.22,64.35,7,0.0
FRAUD1891,2023-10-01 00:05:22,Asia,Prepaid Voice,CLI Spoofing,1,9.7,14.4,107.89,71.77,7,0.0
FRAUD1892,2023-06-05 19:47:43,Africa,Postpaid Data,Simbox,1,6.2,122.5,101.0,324.78,3,0.0
FRAUD1893,2023-05-22 23:39:10,Europe,Prepaid Data,Simbox,1,8.3,2.7,26.03,165.68,9,0.0
FRAUD1894,2023-01-19 04:00:02,Africa,Prepaid Voice,Subscription Fraud,1,36.5,6.0,77.66,106.52,3,0.0
FRAUD1895,2023-02-26 20:52:54,Europe,Interconnect,International Revenue Share Fraud,1,11.4,0.6,124.47,443.6,4,0.0
FRAUD1896,2023-04-26 14:54:51,Americas,Prepaid Voice,Wangiri,1,7.8,28.7,57.73,160.27,2,0.0
FRAUD1897,2023-05-18 05:59:24,Asia,Postpaid Voice,International Revenue Share Fraud,1,17.5,0.6,201.89,158.34,9,0.0
FRAUD1898,2023-01-04 11:31:35,Africa,Interconnect,Simbox,1,8.5,0.1,66.07,157.34,7,0.0
FRAUD1899,2023-09-02 04:19:40,Asia,Postpaid Data,International Revenue Share Fraud,1,22.0,38.1,326.45,173.15,12,0.0
FRAUD1900,2023-02-14 07:14:54,Africa,Postpaid Data,CLI Spoofing,1,1.1,44.3,178.23,61.44,4,0.0
FRAUD1901,2023-10-18 06:32:09,Americas,Prepaid Data,International Revenue Share Fraud,1,2.7,5.8,81.81,99.49,2,0.0
FRAUD1902,2023-05-08 18:20:43,Africa,Postpaid Voice,Simbox,1,16.3,14.8,36.79,154.81,2,0.0
FRAUD1903,2023-04-30 21:31:42,Africa,Prepaid Voice,International Revenue Share Fraud,1,13.0,7.9,24.31,63.8,12,0.0
FRAUD1904,2023-01-24 11:45:14,Europe,Prepaid Data,Simbox,0,11.8,25.8,50.8,214.51,1,214.51
FRAUD1905,2023-09-26 08:01:25,Americas,Postpaid Voice,CLI Spoofing,1,13.3,44.3,61.76,111.49,10,0.0
FRAUD1906,2023-12-27 14:50:20,Asia,Prepaid Voice,International Revenue Share Fraud,1,18.3,59.4,55.21,150.61,13,0.0
FRAUD1907,2023-01-14 01:39:55,Asia,Prepaid Voice,Wangiri,1,60.6,4.7,106.78,231.46,11,0.0
FRAUD1908,2023-04-01 01:35:20,Africa,Prepaid Data,Wangiri,1,4.2,100.0,83.11,419.44,8,0.0
FRAUD1909,2023-11-03 01:55:01,Europe,Prepaid Voice,International Revenue Share Fraud,1,34.7,31.5,10.76,183.95,2,0.0
FRAUD1910,2023-12-24 06:08:37,Europe,Postpaid Voice,CLI Spoofing,1,16.0,12.0,95.63,146.51,2,0.0
FRAUD1911,2023-09-24 16:59:40,Americas,Prepaid Data,Wangiri,1,7.0,45.7,97.61,87.8,11,0.0
FRAUD1912,2023-02-20 22:26:07,Europe,Prepaid Voice,CLI Spoofing,0,5.1,17.9,23.97,41.93,8,41.93
FRAUD1913,2023-03-20 14:00:36,Americas,Postpaid Voice,International Revenue Share Fraud,1,7.8,33.7,148.31,162.83,10,0.0
FRAUD1914,2023-06-19 16:31:56,Europe,Interconnect,CLI Spoofing,1,29.5,26.7,197.68,204.81,2,0.0
FRAUD1915,2023-05-24 09:54:10,Americas,Prepaid Voice,Wangiri,1,11.7,36.4,110.57,149.47,4,0.0
FRAUD1916,2023-03-30 07:04:37,Americas,Prepaid Data,Simbox,1,14.5,36.5,74.41,81.06,2,0.0
FRAUD1917,2023-09-06 21:28:22,Africa,Prepaid Data,CLI Spoofing,1,3.3,171.3,399.3,219.83,10,0.0
FRAUD1918,2023-11-06 18:27:05,Asia,Postpaid Data,Simbox,0,3.6,2.7,60.74,183.54,6,183.54
FRAUD1919,2023-02-19 23:23:58,Americas,Postpaid Data,Subscription Fraud,0,2.2,4.3,20.44,70.96,14,70.96
FRAUD1920,2023-09-29 06:55:25,Africa,Prepaid Data,Simbox,0,6.7,0.0,29.02,265.89,3,265.89
FRAUD1921,2023-09-03 19:09:24,Asia,Postpaid Data,International Revenue Share Fraud,1,0.3,20.3,133.15,130.66,12,0.0
FRAUD1922,2023-05-07 00:47:09,Asia,Postpaid Voice,CLI Spoofing,1,20.6,59.3,230.34,119.99,6,0.0
FRAUD1923,2023-05-04 18:46:01,Asia,Interconnect,CLI Spoofing,1,12.2,15.9,52.35,75.43,5,0.0
FRAUD1924,2023-03-29 05:23:15,Europe,Prepaid Voice,Subscription Fraud,1,12.5,14.5,144.57,120.08,3,0.0
FRAUD1925,2023-12-16 06:34:51,Americas,Postpaid Data,CLI Spoofing,1,32.8,0.9,23.22,53.11,7,0.0
FRAUD1926,2023-12-12 13:02:52,Europe,Postpaid Voice,International Revenue Share Fraud,0,6.7,42.2,52.28,315.57,10,315.57
FRAUD1927,2023-10-14 07:42:52,Europe,Prepaid Voice,Wangiri,1,5.9,15.5,23.64,75.94,3,0.0
FRAUD1928,2023-09-21 13:18:03,Africa,Prepaid Data,Simbox,1,1.1,15.3,173.24,105.83,5,0.0
FRAUD1929,2023-12-21 14:50:27,Americas,Interconnect,CLI Spoofing,1,24.5,1.7,148.1,121.42,4,0.0
FRAUD1930,2023-07-26 19:48:27,Asia,Postpaid Voice,Simbox,1,6.3,1.3,27.43,55.19,13,0.0
FRAUD1931,2023-09-22 12:23:43,Africa,Postpaid Data,International Revenue Share Fraud,1,26.3,24.8,24.72,139.31,7,0.0
FRAUD1932,2023-08-23 10:52:25,Americas,Prepaid Voice,Simbox,1,4.0,5.0,90.22,154.89,5,0.0
FRAUD1933,2023-05-14 00:54:11,Europe,Postpaid Data,Wangiri,1,19.7,12.4,80.89,312.47,2,0.0
FRAUD1934,2023-05-29 09:06:14,Asia,Postpaid Voice,Subscription Fraud,0,15.3,64.5,264.54,413.7,11,413.7
FRAUD1935,2023-07-12 00:09:10,Africa,Prepaid Voice,International Revenue Share Fraud,1,11.9,30.4,136.45,75.85,13,0.0
FRAUD1936,2023-04-17 00:38:11,Africa,Postpaid Data,Wangiri,1,8.9,18.1,89.15,275.5,3,0.0
FRAUD1937,2023-09-30 07:35:27,Africa,Postpaid Data,Wangiri,1,0.9,41.2,154.69,55.69,7,0.0
FRAUD1938,2023-04-29 22:08:33,Americas,Prepaid Data,Simbox,1,10.3,6.4,138.82,197.18,13,0.0
FRAUD1939,2023-10-21 02:04:34,Americas,Prepaid Voice,Simbox,1,1.3,20.8,28.73,62.25,7,0.0
FRAUD1940,2023-06-22 17:50:54,Asia,Interconnect,International Revenue Share Fraud,1,0.8,56.7,65.32,211.28,4,0.0
FRAUD1941,2023-06-04 15:37:45,Asia,Interconnect,Wangiri,1,20.0,2.0,20.05,158.99,13,0.0
FRAUD1942,2023-07-27 01:40:44,Europe,Postpaid Voice,Subscription Fraud,1,15.4,35.7,111.95,77.25,12,0.0
FRAUD1943,2023-05-27 02:01:05,Americas,Prepaid Voice,Subscription Fraud,1,14.9,39.9,44.62,537.81,12,0.0
FRAUD1944,2023-10-20 17:42:37,Americas,Prepaid Data,Simbox,1,1.2,44.3,89.76,64.89,10,0.0
FRAUD1945,2023-01-01 19:44:21,Americas,Prepaid Voice,Wangiri,1,6.4,41.1,38.49,107.11,8,0.0
FRAUD1946,2023-05-01 17:24:24,Americas,Prepaid Data,Wangiri,0,9.6,26.4,62.23,139.82,9,139.82
FRAUD1947,2023-09-22 08:12:56,Europe,Postpaid Data,Wangiri,1,8.7,55.5,22.53,121.95,4,0.0
FRAUD1948,2023-03-20 13:53:04,Americas,Interconnect,Simbox,1,1.0,3.4,182.23,59.56,13,0.0
FRAUD1949,2023-08-29 04:14:58,Africa,Postpaid Voice,Wangiri,1,10.9,13.4,99.85,63.26,12,0.0
FRAUD1950,2023-06-14 13:05:37,Asia,Prepaid Data,Simbox,1,0.7,20.9,167.58,228.71,9,0.0
FRAUD1951,2023-02-02 12:04:01,Europe,Interconnect,CLI Spoofing,1,31.8,2.3,170.33,54.98,1,0.0
FRAUD1952,2023-07-05 10:21:07,Africa,Prepaid Voice,Wangiri,0,1.0,11.5,153.65,249.62,1,249.62
FRAUD1953,2023-09-26 23:31:13,Asia,Interconnect,International Revenue Share Fraud,1,7.4,15.9,40.44,62.7,14,0.0
FRAUD1954,2023-05-15 21:20:00,Americas,Postpaid Voice,International Revenue Share Fraud,1,9.5,6.2,40.62,34.12,9,0.0
FRAUD1955,2023-03-31 16:30:21,Africa,Prepaid Data,Wangiri,1,33.5,3.7,140.07,332.4,6,0.0
FRAUD1956,2023-03-03 02:00:22,Asia,Prepaid Data,Simbox,0,1.8,24.2,143.35,19.59,3,19.59
FRAUD1957,2023-10-08 03:39:57,Americas,Interconnect,Simbox,0,26.0,16.0,74.95,304.07,14,304.07
FRAUD1958,2023-10-07 03:52:16,Africa,Postpaid Voice,Subscription Fraud,1,1.4,1.7,19.29,136.57,4,0.0
FRAUD1959,2023-02-02 00:32:53,Europe,Postpaid Voice,Simbox,1,0.3,13.6,34.65,142.54,2,0.0
FRAUD1960,2023-10-25 22:04:54,Europe,Postpaid Data,International Revenue Share Fraud,1,0.5,35.4,12.44,129.8,13,0.0
FRAUD1961,2023-11-13 07:50:34,Africa,Prepaid Data,Wangiri,0,2.8,26.1,8.58,105.79,1,105.79
FRAUD1962,2023-10-08 19:31:28,Europe,Interconnect,Wangiri,1,27.9,40.9,81.98,64.96,1,0.0
FRAUD1963,2023-09-26 18:08:21,Europe,Prepaid Data,CLI Spoofing,1,11.1,0.0,44.01,141.54,6,0.0
FRAUD1964,2023-01-02 00:14:36,Africa,Postpaid Voice,Subscription Fraud,1,0.7,30.5,23.29,53.26,5,0.0
FRAUD1965,2023-06-12 12:52:12,Europe,Postpaid Voice,Subscription Fraud,1,2.2,70.2,148.97,156.22,13,0.0
FRAUD1966,2023-07-04 10:18:48,Asia,Interconnect,Simbox,0,14.4,2.3,1.3,135.9,3,135.9
FRAUD1967,2023-07-28 14:27:20,Asia,Postpaid Voice,CLI Spoofing,1,54.8,10.1,25.5,105.8,5,0.0
FRAUD1968,2023-08-03 14:27:06,Asia,Postpaid Voice,Wangiri,1,15.1,24.6,14.21,287.58,3,0.0
FRAUD1969,2023-04-28 12:05:45,Africa,Postpaid Data,Subscription Fraud,1,6.6,71.7,207.66,102.98,10,0.0
FRAUD1970,2023-06-08 16:53:00,Americas,Interconnect,Simbox,1,18.5,41.5,205.36,84.7,14,0.0
FRAUD1971,2023-02-03 14:31:39,Americas,Prepaid Data,International Revenue Share Fraud,1,4.3,46.7,6.57,101.59,4,0.0
FRAUD1972,2023-12-09 01:17:50,Africa,Prepaid Voice,Wangiri,0,0.1,12.1,162.39,180.14,2,180.14
FRAUD1973,2023-07-18 07:42:55,Africa,Prepaid Voice,International Revenue Share Fraud,0,10.6,1.9,68.11,87.95,1,87.95
FRAUD1974,2023-07-26 20:55:32,Africa,Postpaid Voice,Subscription Fraud,1,3.9,85.3,89.91,84.71,1,0.0
FRAUD1975,2023-12-17 14:01:18,Africa,Interconnect,Wangiri,1,1.3,3.8,102.13,138.95,9,0.0
FRAUD1976,2023-10-07 07:06:26,Americas,Prepaid Data,Simbox,1,21.3,80.1,38.73,270.44,9,0.0
FRAUD1977,2023-05-19 15:02:26,Americas,Postpaid Data,Wangiri,1,14.6,22.9,194.64,206.49,9,0.0
FRAUD1978,2023-04-01 13:55:38,Europe,Postpaid Voice,Simbox,1,5.8,52.3,232.0,253.93,4,0.0
FRAUD1979,2023-02-03 08:32:23,Americas,Postpaid Voice,Subscription Fraud,1,41.4,26.9,207.77,246.0,6,0.0
FRAUD1980,2023-09-15 13:08:29,Asia,Postpaid Voice,Wangiri,1,3.8,6.1,56.65,340.25,7,0.0
FRAUD1981,2023-02-12 18:21:51,Africa,Postpaid Voice,International Revenue Share Fraud,1,33.2,90.8,151.49,67.97,9,0.0
FRAUD1982,2023-09-01 06:10:13,Asia,Interconnect,Wangiri,1,1.4,35.9,13.23,159.51,12,0.0
FRAUD1983,2023-11-20 08:56:36,Asia,Interconnect,Wangiri,1,0.0,2.8,56.77,192.61,14,0.0
FRAUD1984,2023-04-07 23:25:04,Africa,Interconnect,International Revenue Share Fraud,1,6.3,1.5,150.62,50.47,13,0.0
FRAUD1985,2023-04-13 07:05:23,Americas,Postpaid Voice,Wangiri,1,15.0,3.5,138.5,167.52,14,0.0
FRAUD1986,2023-11-01 09:23:05,Africa,Prepaid Voice,Subscription Fraud,1,3.7,14.7,101.09,58.82,3,0.0
FRAUD1987,2023-06-28 01:30:09,Europe,Postpaid Data,Simbox,0,4.1,26.7,71.34,54.94,2,54.94
FRAUD1988,2023-02-05 21:29:35,Americas,Interconnect,Subscription Fraud,1,23.8,9.9,69.77,208.91,9,0.0
FRAUD1989,2023-02-11 14:51:37,Americas,Prepaid Data,Subscription Fraud,1,5.3,23.9,284.42,50.17,2,0.0
FRAUD1990,2023-05-22 06:11:10,Asia,Prepaid Data,International Revenue Share Fraud,1,24.0,56.1,215.14,75.06,9,0.0
FRAUD1991,2023-05-29 00:06:48,Asia,Prepaid Voice,International Revenue Share Fraud,1,1.6,24.9,147.38,47.32,1,0.0
FRAUD1992,2023-11-24 01:07:47,Africa,Prepaid Data,Wangiri,1,13.8,2.1,134.48,501.83,10,0.0
FRAUD1993,2023-04-10 00:22:38,Americas,Postpaid Voice,Simbox,1,21.8,114.5,79.66,92.68,6,0.0
FRAUD1994,2023-08-23 18:03:41,Europe,Postpaid Voice,CLI Spoofing,0,16.7,6.4,70.07,80.12,7,80.12
FRAUD1995,2023-01-24 06:15:24,Africa,Interconnect,International Revenue Share Fraud,1,12.0,61.7,49.26,55.95,5,0.0
FRAUD1996,2023-10-23 11:39:36,Europe,Prepaid Voice,International Revenue Share Fraud,1,8.9,56.5,74.23,96.54,5,0.0
FRAUD1997,2023-10-01 20:02:13,Americas,Prepaid Voice,Wangiri,1,5.4,53.3,181.77,96.14,12,0.0
FRAUD1998,2023-12-27 01:36:03,Europe,Interconnect,CLI Spoofing,1,1.5,4.9,283.26,262.05,5,0.0
FRAUD1999,2023-04-03 10:58:12,Europe,Postpaid Data,CLI Spoofing,1,14.6,0.5,124.27,239.87,6,0.0
FRAUD2000,2023-01-16 20:38:23,Europe,Prepaid Voice,Simbox,1,3.6,17.3,135.07,229.1,11,0.0
FRAUD2001,2023-03-25 17:47:43,Europe,Prepaid Voice,International Revenue Share Fraud,1,12.8,24.8,24.36,68.71,9,0.0
FRAUD2002,2023-04-02 06:42:48,Asia,Postpaid Voice,Subscription Fraud,1,11.2,12.0,33.36,93.31,3,0.0
FRAUD2003,2023-03-06 03:55:01,Europe,Prepaid Data,Wangiri,1,21.9,8.9,36.84,72.36,2,0.0
FRAUD2004,2023-05-25 14:07:24,Africa,Postpaid Voice,Wangiri,1,12.1,7.4,30.96,131.46,12,0.0
FRAUD2005,2023-06-28 15:13:49,Europe,Interconnect,Simbox,1,7.6,36.3,51.44,91.7,6,0.0
FRAUD2006,2023-01-11 00:56:51,Europe,Prepaid Voice,Subscription Fraud,1,17.3,19.1,74.36,117.11,6,0.0
FRAUD2007,2023-10-05 16:35:26,Africa,Interconnect,Simbox,1,1.1,2.6,202.86,91.97,7,0.0
FRAUD2008,2023-04-28 02:16:35,Americas,Prepaid Data,Simbox,0,3.6,46.3,258.34,39.42,6,39.42
FRAUD2009,2023-05-19 10:39:48,Europe,Postpaid Voice,Subscription Fraud,1,23.5,3.4,16.68,195.77,3,0.0
FRAUD2010,2023-07-12 14:18:55,Americas,Interconnect,CLI Spoofing,0,7.4,45.8,57.04,123.25,12,123.25
FRAUD2011,2023-11-19 12:09:49,Americas,Interconnect,Wangiri,1,12.3,9.4,195.72,72.18,11,0.0
FRAUD2012,2023-05-10 18:06:25,Africa,Prepaid Data,CLI Spoofing,1,5.9,10.3,90.1,126.64,11,0.0
FRAUD2013,2023-02-14 04:19:12,Americas,Prepaid Voice,Subscription Fraud,1,7.7,3.3,277.5,48.61,4,0.0
FRAUD2014,2023-07-07 04:36:42,Americas,Postpaid Data,Wangiri,1,9.2,8.1,240.97,158.4,5,0.0
FRAUD2015,2023-10-19 15:11:36,Europe,Postpaid Voice,Wangiri,1,28.2,4.6,218.64,133.75,5,0.0
FRAUD2016,2023-11-03 08:25:41,Asia,Postpaid Data,Subscription Fraud,1,19.6,85.6,78.01,100.72,2,0.0
FRAUD2017,2023-02-02 06:53:21,Americas,Postpaid Voice,Subscription Fraud,0,4.4,101.4,157.23,531.07,9,531.07
FRAUD2018,2023-05-12 07:43:00,Americas,Prepaid Voice,Subscription Fraud,1,16.4,24.7,109.73,285.65,8,0.0
FRAUD2019,2023-09-23 12:16:33,Africa,Prepaid Data,Wangiri,1,28.8,2.4,20.06,308.2,9,0.0
FRAUD2020,2023-08-10 23:53:07,Africa,Prepaid Data,International Revenue Share Fraud,1,39.2,47.4,76.61,269.79,1,0.0
FRAUD2021,2023-01-16 10:58:33,Africa,Prepaid Data,Wangiri,0,30.4,41.1,250.48,84.38,6,84.38
FRAUD2022,2023-07-10 22:57:35,Europe,Prepaid Data,Subscription Fraud,1,11.7,17.7,104.9,83.25,4,0.0
FRAUD2023,2023-01-27 13:48:38,Europe,Prepaid Data,Simbox,1,1.8,7.4,112.41,84.32,11,0.0
FRAUD2024,2023-06-02 21:24:23,Europe,Postpaid Voice,Subscription Fraud,0,7.3,10.2,291.67,161.68,12,161.68
FRAUD2025,2023-12-27 19:58:32,Africa,Prepaid Data,International Revenue Share Fraud,1,11.5,5.3,302.94,120.38,1,0.0
FRAUD2026,2023-10-19 21:33:25,Americas,Interconnect,CLI Spoofing,0,1.3,18.5,38.45,80.22,4,80.22
FRAUD2027,2023-02-21 20:42:38,Africa,Interconnect,CLI Spoofing,1,12.3,17.7,129.51,187.63,12,0.0
FRAUD2028,2023-07-08 05:22:32,Europe,Postpaid Data,CLI Spoofing,1,2.7,38.4,156.3,364.42,4,0.0
FRAUD2029,2023-10-25 17:12:26,Europe,Prepaid Voice,Wangiri,1,11.7,9.2,106.04,238.42,7,0.0
FRAUD2030,2023-02-19 10:38:55,Europe,Postpaid Voice,Wangiri,1,20.0,30.2,113.88,78.16,1,0.0
FRAUD2031,2023-02-03 18:07:20,Africa,Prepaid Data,Wangiri,1,39.3,17.8,104.52,102.46,5,0.0
FRAUD2032,2023-06-04 22:38:30,Asia,Interconnect,International Revenue Share Fraud,1,5.0,1.5,26.57,102.81,12,0.0
FRAUD2033,2023-07-30 17:51:45,Americas,Postpaid Data,Subscription Fraud,1,10.6,52.1,40.44,112.89,7,0.0
FRAUD2034,2023-05-11 04:22:51,Africa,Postpaid Voice,Simbox,1,4.9,22.0,12.1,195.41,10,0.0
FRAUD2035,2023-08-02 12:33:11,Asia,Postpaid Data,Wangiri,1,0.2,9.0,142.71,269.49,9,0.0
FRAUD2036,2023-02-04 09:20:14,Africa,Postpaid Data,CLI Spoofing,1,2.8,44.1,42.59,74.38,5,0.0
FRAUD2037,2023-02-03 19:43:17,Europe,Interconnect,CLI Spoofing,1,29.5,26.5,102.52,100.12,2,0.0
FRAUD2038,2023-05-03 14:07:32,Americas,Prepaid Voice,Subscription Fraud,0,40.2,36.2,39.05,91.51,5,91.51
FRAUD2039,2023-03-22 01:01:11,Asia,Postpaid Voice,International Revenue Share Fraud,1,0.1,2.0,55.52,132.56,6,0.0
FRAUD2040,2023-11-10 06:35:53,Asia,Interconnect,Subscription Fraud,1,1.1,16.1,56.3,177.27,6,0.0
FRAUD2041,2023-06-30 00:11:08,Africa,Postpaid Voice,CLI Spoofing,0,1.5,6.2,47.39,112.93,5,112.93
FRAUD2042,2023-05-14 18:07:57,Africa,Prepaid Data,Wangiri,1,0.3,8.3,101.91,60.08,12,0.0
FRAUD2043,2023-02-12 22:44:55,Americas,Interconnect,Wangiri,0,10.0,3.8,112.84,37.51,3,37.51
FRAUD2044,2023-02-20 09:09:57,Europe,Postpaid Data,International Revenue Share Fraud,0,2.9,4.5,85.15,114.44,7,114.44
FRAUD2045,2023-05-05 06:35:34,Americas,Postpaid Voice,Subscription Fraud,1,10.1,26.3,234.55,272.21,7,0.0
FRAUD2046,2023-03-23 09:28:19,Americas,Postpaid Voice,Subscription Fraud,1,7.9,14.5,43.6,109.93,5,0.0
FRAUD2047,2023-01-21 02:02:28,Europe,Prepaid Voice,Wangiri,1,0.9,1.9,253.93,107.08,12,0.0
FRAUD2048,2023-01-01 15:01:28,Americas,Postpaid Data,Subscription Fraud,1,3.7,7.2,64.57,162.98,7,0.0
FRAUD2049,2023-07-28 20:00:09,Americas,Interconnect,Wangiri,1,8.3,23.5,172.9,154.6,9,0.0
FRAUD2050,2023-05-17 07:32:08,Africa,Interconnect,Subscription Fraud,1,17.0,4.9,158.52,63.45,5,0.0
FRAUD2051,2023-10-06 11:32:19,Africa,Postpaid Voice,CLI Spoofing,1,2.7,11.1,93.36,171.68,3,0.0
FRAUD2052,2023-11-26 17:22:07,Americas,Postpaid Data,Simbox,1,0.3,10.8,264.05,84.04,13,0.0
FRAUD2053,2023-01-14 21:48:44,Asia,Interconnect,International Revenue Share Fraud,1,4.5,20.1,105.65,112.46,11,0.0
FRAUD2054,2023-04-30 03:47:49,Africa,Postpaid Data,CLI Spoofing,1,21.2,13.0,112.78,210.32,13,0.0
FRAUD2055,2023-07-24 07:06:28,Africa,Prepaid Data,Wangiri,1,3.1,59.3,54.12,171.19,13,0.0
FRAUD2056,2023-07-04 08:48:41,Asia,Interconnect,CLI Spoofing,1,17.3,31.2,49.2,154.82,12,0.0
FRAUD2057,2023-07-23 20:18:20,Asia,Interconnect,Simbox,1,10.3,9.9,67.55,60.04,4,0.0
FRAUD2058,2023-03-14 14:40:37,Asia,Prepaid Voice,Simbox,1,8.0,1.8,163.01,21.67,9,0.0
FRAUD2059,2023-03-01 17:31:21,Africa,Postpaid Data,Wangiri,0,22.5,4.4,25.82,141.9,5,141.9
FRAUD2060,2023-02-05 10:55:36,Africa,Prepaid Voice,CLI Spoofing,1,26.1,77.6,16.28,137.94,6,0.0
FRAUD2061,2023-05-28 16:42:40,Europe,Interconnect,Subscription Fraud,1,10.1,36.4,94.87,68.9,12,0.0
